603 Bangladesh|||6|||14
604 Bangladesh|||4|||4
605 HELIBOR|||2|||11
606 Barrick|||12|||15
607 Penn|||4|||4
608 VNU|||7|||8
609 AOL|||25|||25
610 All|||11|||11
611 Swiss|||7|||9
612 DBRS|||1|||4
613 Turkey|||7|||8
614 Egypt|||14|||14
615 IPO|||3|||3
616 AMTRAK|||5|||5
617 Wife|||27|||34
618 Latest|||24|||29
619 Most|||13|||15
620 British|||1|||1
621 Hijacked|||20|||22
622 Hijacked|||22|||25
623 Painted|||7|||7
624 NZ|||6|||8
625 Indonesia|||4|||4
626 Seoul|||12|||12
627 Nuclear|||13|||15
628 Japan|||7|||16
629 Japan|||5|||5
630 China|||27|||31
631 Taiwan|||1|||3
632 Palestinians|||29|||29
633 SEC|||9|||10
634 ITALIAN|||5|||5
635 Passengers|||12|||12
636 Saskatchewan|||5|||7
637 ATHLETICS|||47|||67
638 GOLF|||48|||65
639 CYCLING|||5|||9
640 CYCLING|||27|||35
641 CYCLING|||27|||36
642 CYCLING|||49|||69
643 CYCLING|||23|||37
644 CYCLING|||7|||10
645 SOCCER|||34|||35
646 CRICKET|||11|||11
647 SOCCER|||15|||21
648 HORSE|||3|||6
649 ROWING|||8|||13
650 CRICKET|||11|||21
651 RUGBY|||8|||11
652 BASEBALL|||44|||71
653 RUGBY|||30|||34
654 HOCKEY|||6|||7
655 CRICKET|||17|||40
656 BASKETBALL|||10|||11
657 SOCCER|||8|||9
658 SQUASH|||23|||27
659 BASKETBALL|||1|||5
660 SOCCER|||12|||14
661 TENNIS|||7|||9
662 TENNIS|||7|||29
663 TENNIS|||84|||105
664 BASEBALL|||59|||63
665 BASEBALL|||29|||32
666 TENNIS|||38|||43
667 BASEBALL|||7|||13
668 SOCCER|||24|||28
669 SOCCER|||16|||23
670 SOCCER|||5|||9
671 SOCCER|||6|||7
672 SOCCER|||11|||16
673 SOCCER|||47|||53
674 SOCCER|||15|||26
675 SOCCER|||27|||30
676 SOCCER|||13|||22
677 SOCCER|||19|||28
678 SOCCER|||32|||49
679 SOCCER|||19|||27
680 SOCCER|||26|||31
681 SOCCER|||23|||31
682 SOCCER|||23|||23
683 SOCCER|||22|||23
684 ATHLETICS|||22|||35
685 CRICKET|||20|||25
686 CRICKET|||8|||8
687 CRICKET|||23|||33
688 CRICKET|||19|||26
689 PRESS|||11|||14
690 S.AFRICAN|||6|||8
691 TURKISH|||13|||13
692 Arch|||5|||7
693 U.S.|||12|||42
694 U.S.|||7|||7
695 COMEX|||4|||9
696 U.S.|||3|||3
698 Chile|||4|||4
699 Reuters|||65|||78
700 UK|||9|||9
701 Tennis|||10|||13
702 Rugby|||15|||20
703 Cricket|||17|||17
704 Soccer|||14|||16
705 Cricket|||6|||6
706 Canada|||30|||30
707 Ivorian|||9|||11
708 Village|||6|||9
709 Aid|||6|||6
710 Zambia|||2|||3
711 Guinea|||2|||4
712 New|||11|||13
713 Nigeria|||11|||12
714 Dutroux|||23|||37
715 Knifeman|||11|||16
716 Russian|||17|||24
717 Albania|||16|||18
718 Bulgarians|||3|||3
719 German|||26|||26
720 Exiled|||15|||21
721 Estonia|||5|||11
722 Lebed|||34|||39
723 Romania|||4|||4
724 Costa|||18|||19
725 Gov't|||12|||16
726 Quake|||10|||14
727 Barrier|||5|||8
728 RTRS|||2|||2
729 Briton|||7|||7
730 PLO|||22|||23
731 Iraqi|||18|||20
732 Kurd|||34|||34
733 Iraq|||24|||25
734 Dole|||45|||47
736 CME|||1|||4
737 WHEAT--Rains|||18|||18
738 First|||1|||1
739 Amoco|||15|||17
740 Burundi|||39|||42
741 Swiss|||8|||8
742 OPTIONS|||5|||7
743 French|||3|||4
744 Swiss|||9|||10
745 Anti-Bhutto|||30|||36
746 India|||9|||15
747 Belgium|||10|||12
748 India|||27|||32
749 Indian|||3|||3
750 VW|||4|||5
752 Dow|||39|||40
753 AEI|||9|||12
754 Arafat|||76|||84
755 Turkey|||10|||13
756 Italian|||10|||12
757 Turkey|||6|||9
758 Israel|||10|||10
759 FSA|||5|||7
760 Colo|||1|||2
761 Lamm|||18|||23
763 Northern|||2|||2
764 US|||17|||23
765 German|||9|||9
766 Gun-wielding|||3|||3
767 German|||9|||9
768 France|||8|||11
769 Stork|||2|||2
770 Stephanie|||14|||24
771 Highlights|||20|||22
772 Spanish|||3|||6
773 PRESS|||6|||12
774 HOEK|||2|||2
775 Stagecoach|||6|||8
776 NZ|||4|||4
777 RTRS|||4|||5
778 RTRS|||2|||4
779 RTRS|||9|||9
780 Shanghai|||8|||9
781 Khmer|||17|||17
782 Two|||5|||9
783 MOF|||11|||11
784 China|||21|||22
785 Japan|||6|||29
786 Liu|||2|||4
787 Fire|||9|||9
788 Shanghai|||12|||12
789 Hwa|||3|||3
790 Japan|||5|||5
791 PRESS|||15|||21
792 Palestinian|||11|||11
793 PRESS|||8|||11
794 Iran|||31|||32
795 NATO|||13|||15
796 ISS|||11|||11
797 Iraq|||29|||30
798 OFFICIAL|||4|||4
799 EU|||22|||25
800 French|||9|||11
801 GOLF|||44|||53
802 CYCLING|||34|||44
803 CRICKET|||10|||10
804 CYCLING|||31|||40
805 CRICKET|||35|||41
806 CRICKET|||48|||48
807 LOMBARDI|||37|||45
808 CRICKET|||31|||31
809 CRICKET|||29|||30
810 RUGBY|||9|||13
811 ATHLETICS|||10|||16
812 SOCCER|||16|||23
813 BASKETBALL|||13|||15
814 SQUASH|||25|||29
815 SOCCER|||7|||9
816 BASEBALL|||7|||7
817 TENNIS|||77|||105
818 BASEBALL|||51|||55
819 BASEBALL|||37|||50
820 BASEBALL|||29|||32
821 TENNIS|||23|||25
822 BASEBALL|||10|||17
823 SOCCER|||5|||7
824 SOCCER|||37|||37
825 ATHLETICS|||31|||53
826 SOCCER|||7|||13
827 SOCCER|||12|||14
828 SOCCER|||12|||19
829 BRITAIN|||15|||15
830 U.S.|||8|||12
831 ND|||1|||3
832 Rugby|||15|||16
833 London|||5|||5
834 Zaire|||10|||12
835 Nigeria|||23|||27
836 Dutch|||11|||11
837 Senegal|||4|||5
839 PRESS|||5|||7
840 NATO|||20|||22
841 Storm|||4|||5
842 Kornblum|||25|||43
843 Gazprom|||9|||11
844 Serbian|||22|||24
845 Viral|||7|||8
846 Serbia|||6|||9
847 Venezuela|||6|||6
848 Colombia|||7|||7
849 Venezuela|||7|||7
850 Buenos|||9|||10
851 Brazil|||6|||6
852 Mexico|||7|||7
853 Tension|||10|||12
854 Brazil|||12|||16
855 Seven|||12|||13
856 Thai|||18|||24
857 Thai|||4|||8
858 Hamas|||18|||25
859 Moroccan|||13|||18
860 Scandal|||42|||48
861 Montana|||3|||4
862 Researchers|||3|||3
863 Export|||25|||27
864 USDA|||2|||2
865 Help-wanted|||4|||7
866 Police|||5|||5
867 O.J.|||8|||12
868 Clinton|||12|||15
869 U.S.|||3|||3
870 Florida|||4|||6
871 U.S.|||1|||1
872 Key|||9|||10
873 U.S.|||5|||5
874 EU|||14|||16
875 French|||5|||5
876 PRESS|||20|||28
877 Salang|||10|||14
878 Two|||3|||4
879 Elephant|||8|||9
880 Sri|||8|||12
881 Vicorp|||2|||3
882 SoCal|||7|||7
883 Dreyfus|||1|||1
884 Sierra|||3|||6
885 Housecall|||4|||4
886 First|||1|||2
887 Oasis|||21|||21
888 Slough|||2|||11
889 Canada|||6|||6
890 Jordanian|||19|||22
891 Iran|||17|||19
892 Mideast|||9|||11
893 Egypt|||7|||8
894 New|||9|||13
895 Jordanian|||9|||12
896 Palestinians|||13|||13
897 U.S.|||16|||16
898 Keane|||7|||9
899 PRESS|||13|||15
900 Baker|||16|||22
901 Clinton|||9|||9
902 Beachcomber|||10|||13
903 FEATURE|||22|||27
904 Clinton|||9|||10
905 New|||17|||20
906 Sweden|||7|||7
907 Amsterdam-Rotterdam-Antwerp|||8|||8
908 German|||3|||4
909 Italy|||5|||6
910 Thieves|||5|||5
911 Italians|||6|||7
912 Bodies|||17|||17
913 Galeforce|||5|||8
914 Repsol|||4|||6
915 Algeria|||11|||11
916 Finns|||6|||7
917 Audi|||6|||7
918 KEKKILA|||1|||1
919 INTERVIEW-T&N|||6|||7
920 Earthquake|||10|||11
921 Hong|||31|||32
922 Taiwan|||9|||9
923 SIMEX|||5|||5
924 Siam|||4|||5
925 M'bishi|||1|||3
926 S.|||9|||12
927 Salomon|||1|||1
928 Indonesia|||11|||14
929 Airport|||4|||5
930 HK|||12|||13
931 Singapore|||3|||4
932 Loxley|||2|||2
933 INDICATORS|||1|||3
934 PRESS|||8|||12
935 Lenzing|||3|||4
936 Algeria|||41|||44
937 OFFICIAL|||2|||2
938 Wall|||42|||43
939 SOCCER|||7|||10
940 SOCCER|||8|||10
941 CYCLING|||15|||21
942 CYCLING|||19|||27
943 SOCCER|||22|||27
944 MOTORCYCLING|||24|||33
945 GOLF|||41|||47
946 SOCCER|||6|||7
16453733|||29|||43
3683270|||31|||32
16444287|||32|||36
16442342|||14|||16
16447720|||47|||49
16455207|||35|||55
16444229|||7|||7
16442287|||16|||21
16454203|||7|||7
16444023|||22|||23
16443053|||34|||40
16451635|||13|||13
13259309|||50|||57
16384904|||10|||11
16454435|||17|||17
16451212|||20|||25
16447201|||36|||36
16451112|||52|||65
16452612|||27|||30
16417540|||50|||54
APW19980824_0827.htm|||22|||23
APW19980624_0607.htm|||9|||9
APW19981113_0729.htm|||12|||13
APW19980816_0994.htm|||6|||7
APW19990827_0184.htm|||5|||5
APW19981119_0585.htm|||18|||19
APW19980930_0284.htm|||8|||8
APW19981109_0152.htm|||17|||17
APW19981010_0354.htm|||12|||13
APW19980811_0512.htm|||20|||21
APW19981215_1083.htm|||12|||14
APW19980903_1073.htm|||14|||14
APW20000312_0050.htm|||15|||15
APW19981022_0630.htm|||8|||9
APW20000303_0067.htm|||32|||35
APW19980603_1617.htm|||13|||13
APW19980627_0596.htm|||11|||12
APW19981001_0866.htm|||9|||9
APW19981113_0500.htm|||8|||9
APW19980808_0196.htm|||13|||14
APW19981120_1056.htm|||9|||9
APW19981106_0920.htm|||13|||13
APW19980625_1136.htm|||10|||10
APW19981109_1089.htm|||17|||17
APW19980709_0263.htm|||11|||12
APW19981210_0433.htm|||13|||14
APW19990203_0315.htm|||13|||16
APW19980930_0522.htm|||14|||16
APW19981109_0140.htm|||20|||20
APW19980917_0818.htm|||10|||10
APW19990120_0179.htm|||12|||12
APW19981109_0464.htm|||16|||16
APW19981130_0743.htm|||14|||14
APW19981109_0440.htm|||19|||19
APW19990827_0137.htm|||9|||9
APW19980615_0417.htm|||10|||10
APW19980620_0458.htm|||9|||9
APW19980610_0111.htm|||17|||20
APW19981026_0096.htm|||11|||12
APW19981109_1172.htm|||16|||17
APW19980713_0449.htm|||13|||14
APW19980611_0774.htm|||10|||13
APW19990519_0141.htm|||17|||17
APW19981022_0710.htm|||13|||14
APW19980603_0791.htm|||16|||16
APW19981020_1367.htm|||25|||26
APW19980604_0787.htm|||11|||12
APW19980624_0436.htm|||11|||11
APW19980614_0031.htm|||11|||11
APW19990526_0131.htm|||11|||11
VOA20001129.2000.0364|||8|||9
NYT20001124.2050.0257|||14|||14
20001115_AFP_ARB.0065.eng|||9|||11
20001115_AFP_ARB.0013.eng|||4|||4
20001015_AFP_ARB.0229.eng|||5|||5
20001115_AFP_ARB.0061.eng|||1|||1
VOA20001220.2000.0060|||3|||3
20001015_AFP_ARB.0053.eng|||6|||6
NYT20001101.2212.0429|||11|||13
20001115_AFP_ARB.0210.eng|||4|||5
PRI20001122.2000.0320|||4|||4
20001115_AFP_ARB.0184.eng|||3|||3
NYT20001129.2040.0383|||4|||5
20001115_AFP_ARB.0060.eng|||4|||4
VOA20001223.2000.0139|||2|||3
APW20001001.2021.0521|||9|||9
NYT20001123.1511.0062|||19|||24
20001115_AFP_ARB.0217.eng|||4|||5
PRI20001128.2000.0055|||8|||8
VOA20001020.2100.1853|||3|||3
NYT20001125.1558.0117|||5|||6
PRI20001201.2000.1828|||6|||7
chtb_267.eng|||10|||10
20000815_AFP_ARB.0071.eng|||4|||4
20001115_AFP_ARB.0212.eng|||6|||7
20001115_AFP_ARB.0089.eng|||8|||10
20001115_AFP_ARB.0093.eng|||4|||5
20000715_AFP_ARB.0072.eng|||4|||4
PRI20001031.2000.1824|||4|||4
20001115_AFP_ARB.0030.eng|||2|||2
NYT20001109.1946.0315|||10|||11
NYT20001106.1705.0187|||9|||11
chtb_165.eng|||9|||10
NYT20001217.2241.0165|||13|||15
20001115_AFP_ARB.0072.eng|||3|||3
Chris_Rushworth|||23|||23
Oriol_Lozano|||18|||22
Big_Blue_River_(Indiana)|||20|||21
Love_&_Life_(Mary_J._Blige_album)|||11|||16
St._Michael_the_Archangel_Church_(Cleveland,_Ohio)|||27|||29
William_Carr_Lane|||14|||15
Colombophis|||17|||17
Larry_Worrell|||16|||16
2009_Team_Speedway_Junior_European_Championship|||8|||19
Parkway_Center_Mall|||19|||20
Cecelia_Joyce|||16|||19
Roland_Hyatt|||16|||16
Malcolm_Azania|||17|||19
Jeffris_Hopkins|||21|||23
Frank_Mortimer|||17|||18
Progressive_Democratic_Party_(Tunisia)|||17|||19
4769_Castalia|||13|||16
Andrew_Hele|||15|||17
Colombo_West_Electoral_District|||15|||17
Country_blues|||16|||23
Marcel_Hirscher|||9|||16
Tony_Drake|||12|||12
Solemn_League_and_Covenant|||16|||16
Cyclone_Taylor_Trophy|||14|||19
Roy_Vincent|||14|||19
Württemberger|||14|||21
Antonio_Rossi|||10|||19
Jacques_Thibaud|||23|||26
William_Wood,_1st_Baron_Hatherley|||23|||27
James_Barrow|||16|||17
South_Carolina_Highway_200|||19|||19
Joseph_Smith_(cricketer)|||18|||18
Nidderdale_Way|||22|||23
June_Preisser|||16|||17
Party_of_New_Forces|||24|||25
Source_of_the_Nile_(board_game)|||20|||20
Douglas_Dickinson|||17|||18
Manti_National_Forest|||18|||18
Laurie_Johnson_(cricketer)|||20|||21
Jackie_Tyrrell|||43|||50
Darren_Shadford|||22|||22
Bioneers|||35|||36
Melville-Saltcoats|||20|||22
Electoral_division_of_Apsley|||21|||21
AutoTrack|||14|||14
Andrew_Procter_(cricketer)|||15|||18
Mondo_2000|||22|||22
Zielona_Góra_(parliamentary_constituency)|||9|||17
Sherwin_Campbell|||9|||9
1994_Winter_Olympics_opening_ceremony|||16|||16
Greater_London_Council_election,_1970|||21|||21
Assembly_of_European_Wine-producing_Regions|||11|||11
Marillier_shot|||16|||18
2009_European_Pairs_Speedway_Championship|||16|||22
Tommy_Cairns|||18|||19
Alabama_State_Route_13|||11|||13
Philip_Threlfall|||21|||21
Genesis_Group|||21|||22
2010_NASCAR_Canadian_Tire_Series_season|||25|||27
Love's_Welcome_at_Bolsover|||22|||26
Electoral_district_of_Wembley_Beaches|||23|||23
Wolf_Prize|||19|||20
Alfred_Schickel|||14|||15
Yakov_Malkiel|||16|||17
Gmina_Jaraczewo|||33|||34
Black_Lake_Bayou|||20|||22
Noel_Purcell_(water_polo)|||15|||21
East_Mississippi_State_Hospital|||37|||37
Turkey_River_(Iowa)|||18|||20
Charles_Fitzgerald_(rugby)|||22|||24
Clara_Nordström|||13|||18
Furanocoumarin|||14|||15
Thomas_Land_(Drayton_Manor)|||13|||16
Rapp_Road_Community_Historic_District|||25|||26
Energy_in_Sudan|||17|||20
Frank_A._Moore|||19|||23
Daniel_Bovet|||19|||19
Pawnee_Rangers|||21|||22
Ruby_B._DeMesme|||15|||17
John_Moore_(cricketer,_born_1943)|||18|||21
Gregg_Brandon|||37|||48
Peter_Scott_(cricketer)|||18|||19
Victor_Croome|||16|||19
M-79_(Michigan_highway)|||12|||19
Nether_Poppleton_Tithebarn|||16|||16
Bering_Sea_Squadron|||27|||27
Jablanica_(river)|||17|||18
Electoral_district_of_Murray-Darling|||23|||23
Wijnand_van_der_Sanden|||23|||23
Taifa_of_Badajoz|||17|||17
Markus_Prock|||12|||27
Shaka_Smart|||32|||35
Rio_Grande_Association|||19|||19
Iowa's_10th_congressional_district|||23|||29
Jutta_Nardenbach|||12|||16
Yellowback_stingaree|||18|||18
Michael_Youll|||21|||23
Scotch_and_Soda|||13|||15
EMD_E8|||19|||20
Major_League_Baseball_on_TSN|||14|||31
Messier_49|||16|||16
Tim_Hemp|||20|||21
Panhandle|||26|||28
Thomas_Pearsall_(cricketer)|||17|||18
Andrea_Giganti|||13|||14
Steve_Durbano|||19|||20
2011_Valencian_Community_motorcycle_Grand_Prix|||17|||19
Doug_Insole|||24|||26
Empower_MediaMarketing|||7|||8
Frank_S._Pepper|||16|||21
Richard_of_Salerno|||28|||29
Hong_Kong_Family_Welfare_Society|||19|||21
Johnny_Moss|||15|||17
X_Corps_(Union_Army)|||18|||21
Beeren_Island|||14|||14
Whitesands_Bay_(Pembrokeshire)|||14|||14
Statue_of_Europe|||18|||19
Oregon_Route_10|||19|||20
G-sharp_major|||19|||23
Sopwith_1919_Schneider_Cup_Seaplane|||23|||25
Harvard_Crimson_men's_lacrosse|||19|||25
Bradley_Dale_Peveto|||21|||23
Cave_Rock_Tunnel|||13|||14
Hama_Yumi|||17|||18
BLU-109_bomb|||11|||20
Derek_Morgan_(cricketer)|||22|||28
Iowa_Highway_7|||15|||16
Florida_Gulf_Coast_Eagles_men's_basketball|||15|||15
Teddy_Holland|||18|||20
Hugh_Waddell_(rugby_union)|||33|||34
New_Manchester|||18|||18
Andrew_Carter_(cricketer)|||18|||18
Trade_Lines_(newspaper)|||20|||21
New_York_Yankees_(1936_AFL)|||15|||20
Mississippi_Hills_National_Heritage_Area|||23|||25
Doug_Melvin_(rower)|||16|||20
Ficoll|||12|||12
Interstate_691|||17|||19
Gabriel_Bouvery|||14|||14
Tom_Baxter_(footballer_born_1903)|||26|||30
Kazuo_Aoki|||23|||25
Jack_Kennedy_(hurler)|||20|||20
Roman_Catholic_Diocese_of_Superior|||24|||24
Juan_Cruz_Ochoa|||17|||22
Harry_Hooper_(footballer_born_1910)|||22|||22
Omicron2_Canis_Majoris|||19|||20
Bastille_discography|||17|||18
Peter_Rochford|||16|||16
Atiq-ul-Rehman|||22|||22
Joseph_J._Cannon|||15|||17
Mary_O'Connor_(sportsperson)|||16|||19
Dennis_Pilgrim|||16|||17
Arnold_Townsend|||22|||25
Maneer_Mirza|||12|||19
Southwest_Tennessee_Development_District|||20|||20
Steep_Falls,_Maine|||20|||20
CA_Saint-Étienne_Loire_Sud_Rugby|||15|||25
Ubaoner|||24|||25
Rugby_union_in_Asia|||39|||48
Luc_Alphand|||14|||16
Bill_Schulz|||12|||13
George_Waddell|||28|||29
Human_image_synthesis|||16|||16
Brian_Tamberlin|||27|||31
Wesley_Brown_Field_House|||17|||18
Children_in_Need_Rocks_Manchester|||22|||22
Putin's_rynda|||16|||18
King_Diamond_discography|||28|||30
1996_Big_12_Championship_Game|||14|||17
Cody_monoplane|||17|||18
Alessandro_Gramigni|||11|||21
Petorca_Province|||13|||14
Christine_(name)|||12|||15
Dedi_I,_Margrave_of_the_Saxon_Ostmark|||9|||13
Electoral_district_of_Colton|||20|||20
Live_Nation_UK|||18|||20
Jeremy_Davis|||30|||31
Diabolique_(band)|||21|||21
George_Clifford_Wilson|||22|||24
Commonwealth_men|||16|||18
Peire_Pelet|||12|||12
River_Bride|||14|||14
Men_at_Work_(season_1)|||21|||21
Spondylosoma|||24|||24
Satavahana_Express|||20|||20
Halsey_Beshears|||28|||28
Evelyn_Fanshawe|||15|||15
Frank_Coombs|||13|||15
A_Trip_Down_Memory_Lane|||13|||13
Nembrionic|||21|||22
Appollo_(dog)|||19|||19
Flavius_Justus|||18|||20
Derrick_Schofield|||19|||19
Calumet_Region|||20|||31
Harry_Taylor_(rugby_league)|||18|||22
Krasi,_Thalassa_Kai_T'_Agori_Mou|||23|||24
Paul_New|||16|||17
Mike_Smith_(jazz_saxophonist)|||21|||22
Giovanni_Battista_Landolina|||20|||20
Kenneth_Willis_Clark_Collection|||8|||30
Stewart_Hutton|||23|||23
Enticho_(woreda)|||19|||20
Claudiopolis_(Cilicia)|||14|||14
Fresia,_Chile|||24|||24
Exchange_Quay_Metrolink_station|||20|||20
Bob_Coverdale|||16|||19
Hockley_Valley_Provincial_Nature_Reserve|||20|||20
Andy_Flynn_(footballer)|||16|||17
Paddy_Tuimavave|||19|||21
Inspectorates-General_(Turkey)|||15|||29
Division_of_Port_Adelaide|||26|||30
The_Great_White_Hope_(film)|||19|||20
James_Motluk|||11|||15
Central_Appalachian_pine-oak_rocky_woodland|||26|||28
Jimmy_Rooney|||6|||8
Mississippi_Delta_National_Heritage_Area|||20|||21
Arthur_Keegan|||19|||26
Todd_Wider|||23|||24
Malone_Area_Heritage_Museum|||12|||17
Rogier_Koordes|||21|||31
John_Burton_(political_agent)|||18|||19
Czech_Republic_men's_national_ice_hockey_team|||20|||25
World_Without_Superman|||13|||14
Matt_Kohler|||12|||17
OK_Hotel|||20|||20
Gemaal_Hussain|||24|||24
Gmina_Przedecz|||30|||33
Penske_PC-22|||17|||19
Nelsonic_Industries|||15|||16
Jessica_Mauboy_discography|||27|||30
Château_d'Oiron|||17|||23
Iemasa_Tokugawa|||21|||21
Goh_Seng_Choo_Gallery|||11|||13
Leading_Creek_(Ohio)|||19|||22
Donald_Hogarth|||15|||18
Urla_Clashes|||14|||15
Shorkot|||17|||19
Julian_Knowles|||13|||14
Aaron_Thomas_(cricketer)|||13|||16
Roger_Clitheroe|||20|||21
Vijaya_Dasa|||19|||20
Central_Lakes_State_Trail|||13|||14
Wheeling_Creek_(Ohio)|||28|||30
Julius_Scriver|||17|||17
Chetco_people|||18|||22
1966–68_Liga_Leumit|||20|||24
Ron_Ryder|||16|||18
Green_Lane_railway_station|||19|||19
Frances_Carpenter|||15|||19
Río_Verde,_Chile|||12|||15
David_West_(basketball)|||40|||56
Hassanine_Sebei|||22|||22
Hagop_Sandaldjian|||19|||20
Colin_Evans_(rugby)|||24|||25
Nucleoid|||22|||22
Penn_State_Lady_Lions_basketball|||13|||13
Gender_binary|||30|||30
Sturgeon_House|||21|||22
Ya'akov_Riftin|||16|||21
Colorado_State_Highway_94|||18|||19
Matt_Higgins_(ice_hockey)|||18|||18
Daniel_Levy_(politician)|||18|||20
Alfred_Conkling_Coxe,_Sr|||17|||18
Alexander_MacDonnell,_3rd_Earl_of_Antrim|||13|||14
Maxwell_Hunter|||21|||23
2009_Superfinalen|||19|||19
Manfred_Seissler|||12|||15
Gran_Omar|||22|||22
Hunterdon_Plateau|||23|||24
Houston_College_Classic|||17|||19
Gerwyn_Edwards|||20|||21
R._F._Bayford|||17|||17
Janene_Higgins|||20|||21
Rainer_Polak|||17|||17
Abbey_Park,_Nottinghamshire|||17|||18
NTFS-3G|||25|||26
Madarihat|||15|||15
José_Evangelista|||13|||21
Jiří_Třanovský|||19|||28
Katrine_Lunde_Haraldsen|||15|||23
Rally_Ireland|||15|||15
Ulrike_Maier|||15|||19
Augustus_Simon_Frazer|||11|||13
Law_&_Order_(season_16)|||14|||19
Tony_Blanco|||20|||20
Hughie_Wilson|||15|||15
Lubov_Egorova|||15|||15
Province_of_Calatayud|||19|||19
Davit_Kubriashvili|||17|||17
South_Gippsland_Highway|||21|||21
Theramine|||15|||15
2010_Marshall_Thundering_Herd_football_team|||25|||28
Marcus_Thomas_Pius_Gilbert|||13|||14
South_East_Lancashire_(UK_Parliament_constituency)|||19|||19
John_Wertheim|||17|||17
Robert_Alexander_(rugby_union_and_cricket)|||19|||22
Texas_State_Highway_110|||21|||23
May_Peterson_Thompson|||13|||13
D-block_contraction|||18|||20
MV_Tustumena|||17|||17
Kilometre_Zero_(Bucharest)|||15|||15
Battle_of_Vila_Velha|||19|||19
Jeanne_d'Évreux|||12|||17
House_of_Palatinate-Birkenfeld|||18|||18
Fred_J._Hume_Award|||12|||18
Marksville_culture|||23|||25
Goldie_Hexagon_Racing|||11|||21
Jan-Erasmus_Quellinus|||20|||20
Rabbit_River|||18|||20
Barrett_Green|||20|||22
Leighton_Hodges|||19|||22
Hittin'_the_Trail_for_Hallelujah_Land|||17|||17
Steadfastness_and_Confrontation_Front|||19|||20
Electoral_district_of_Mount_Hawthorn|||19|||19
Simon_L._Adler|||9|||14
Nebraska_Highway_11|||20|||20
Bulgarian_Black_Sea_Coast|||22|||24
Jacob_de_Jager|||16|||16
clueweb12-0500wb-54-21485|||26|||26
clueweb12-0501wb-12-23529|||39|||39
clueweb12-0501wb-05-31052|||25|||27
clueweb12-0501wb-35-23286|||26|||26
clueweb12-0501wb-83-07261|||27|||42
clueweb12-0501wb-65-12193|||30|||31
clueweb12-0501wb-25-03448|||47|||47
clueweb12-0501wb-29-32464|||29|||29
clueweb12-0503wb-44-06215|||21|||27
clueweb12-0501wb-01-15462|||39|||40
clueweb12-0501wb-88-01729|||43|||43
clueweb12-0502wb-68-34428|||30|||31
clueweb12-0500wb-37-00364|||26|||27
clueweb12-0500wb-07-08673|||45|||46
clueweb12-0503wb-16-22821|||33|||33
clueweb12-0501wb-31-16772|||29|||31
clueweb12-0502wb-10-02722|||31|||31
clueweb12-0501wb-97-28866|||21|||24
clueweb12-0502wb-05-04897|||35|||36
clueweb12-0503wb-77-27166|||44|||44
clueweb12-0502wb-39-22053|||38|||43
clueweb12-0501wb-92-16378|||22|||22
clueweb12-0501wb-69-31274|||32|||34
clueweb12-0502wb-38-30139|||29|||29
clueweb12-0500wb-30-10322|||35|||35
clueweb12-0503wb-00-07839|||31|||34
clueweb12-0503wb-45-16307|||28|||29
clueweb12-0501wb-67-13782|||42|||49
clueweb12-0500wb-68-22591|||24|||25
clueweb12-0501wb-81-15537|||24|||25
clueweb12-0503wb-71-15780|||44|||45
clueweb12-0502wb-23-20364|||29|||30
clueweb12-0501wb-00-36510|||36|||37
clueweb12-0502wb-56-04891|||27|||27
clueweb12-0503wb-00-04603|||37|||38
clueweb12-0503wb-13-06212|||23|||41
clueweb12-0503wb-70-06937|||47|||47
clueweb12-0503wb-75-19080|||16|||35
clueweb12-0502wb-85-15102|||44|||44
clueweb12-0501wb-33-16523|||21|||43
clueweb12-0500wb-35-02519|||44|||44
clueweb12-0500wb-84-00046|||33|||42
clueweb12-0501wb-80-17824|||27|||31
clueweb12-0502wb-19-13507|||33|||34
clueweb12-0501wb-00-09041|||33|||35
clueweb12-0501wb-38-01436|||31|||31
clueweb12-0502wb-32-21133|||36|||41
clueweb12-0500wb-35-33005|||26|||26
clueweb12-0503wb-00-07940|||24|||25
clueweb12-0502wb-32-30117|||27|||32
clueweb12-0503wb-01-22470|||27|||27
clueweb12-0501wb-86-24847|||25|||26
clueweb12-0502wb-08-17623|||25|||25
clueweb12-0503wb-62-12469|||26|||34
clueweb12-0500wb-07-28725|||25|||32
clueweb12-0503wb-00-11874|||27|||27
clueweb12-0502wb-27-22535|||33|||33
clueweb12-0503wb-63-23259|||33|||34
clueweb12-0501wb-76-21404|||48|||49
clueweb12-0503wb-96-05351|||18|||18
clueweb12-0503wb-57-06075|||20|||21
clueweb12-0503wb-05-04508|||28|||29
clueweb12-0501wb-03-25958|||34|||35
clueweb12-0502wb-48-27650|||42|||44
clueweb12-0501wb-55-00003|||44|||45
clueweb12-0502wb-53-22806|||39|||41
clueweb12-0503wb-23-30843|||21|||21
clueweb12-0503wb-70-18257|||29|||30
clueweb12-0500wb-96-14121|||27|||32
clueweb12-0502wb-13-32426|||28|||31
clueweb12-0501wb-04-09196|||19|||20
clueweb12-0501wb-73-35834|||38|||41
clueweb12-0503wb-11-32519|||42|||50
clueweb12-0502wb-94-00368|||26|||27
clueweb12-0502wb-62-18382|||33|||34
clueweb12-0503wb-89-28933|||29|||29
clueweb12-0501wb-41-31320|||34|||34
clueweb12-0501wb-40-22301|||34|||34
clueweb12-0503wb-79-09330|||39|||40
